map_kind,operation,implementation,round,run_cnt,runtime_ns,avg_ns_per_invocation
array,array_update,control,21,20000,18728928,936.446400000
array,array_update,real,21,20000,238461376,11923.068800000
array,array_update,real-minus-control,21,20000,0,10.986622400
percpu_array,array_lookup,control,21,20000,24511328,1225.566400000
percpu_array,array_lookup,real,21,20000,64784128,3239.206400000
percpu_array,array_lookup,real-minus-control,21,20000,0,2.013640000
percpu_array,array_update,control,21,20000,17282752,864.137600000
percpu_array,array_update,real,21,20000,307748480,15387.424000000
percpu_array,array_update,real-minus-control,21,20000,0,14.523286400
hash,hash_lookup,control,21,20000,23773408,1188.670400000
hash,hash_lookup,real,21,20000,530489824,26524.491200000
hash,hash_lookup,real-minus-control,21,20000,0,25.335820800
hash,hash_update,control,21,20000,17669760,883.488000000
hash,hash_update,real,21,20000,1826472320,91323.616000000
hash,hash_update,real-minus-control,21,20000,0,90.440128000
percpu_hash,hash_lookup,control,21,20000,35680864,1784.043200000
percpu_hash,hash_lookup,real,21,20000,559917216,27995.860800000
percpu_hash,hash_lookup,real-minus-control,21,20000,0,26.211817600
percpu_hash,hash_update,control,21,20000,19009984,950.499200000
percpu_hash,hash_update,real,21,20000,1336084960,66804.248000000
percpu_hash,hash_update,real-minus-control,21,20000,0,65.853748800
array,array_lookup,real,22,20000,52856608,2642.830400000
array,array_lookup,control,22,20000,23795872,1189.793600000
array,array_lookup,real-minus-control,22,20000,0,1.453036800
array,array_update,real,22,20000,237731008,11886.550400000
array,array_update,control,22,20000,18759328,937.966400000
array,array_update,real-minus-control,22,20000,0,10.948584000
percpu_array,array_lookup,real,22,20000,64801088,3240.054400000
percpu_array,array_lookup,control,22,20000,24558944,1227.947200000
percpu_array,array_lookup,real-minus-control,22,20000,0,2.012107200
percpu_array,array_update,real,22,20000,307653824,15382.691200000
percpu_array,array_update,control,22,20000,17275456,863.772800000
percpu_array,array_update,real-minus-control,22,20000,0,14.518918400
hash,hash_lookup,real,22,20000,536508000,26825.400000000
hash,hash_lookup,control,22,20000,23794464,1189.723200000
hash,hash_lookup,real-minus-control,22,20000,0,25.635676800
hash,hash_update,real,22,20000,1827438464,91371.923200000
hash,hash_update,control,22,20000,17686848,884.342400000
hash,hash_update,real-minus-control,22,20000,0,90.487580800
percpu_hash,hash_lookup,real,22,20000,575873952,28793.697600000
percpu_hash,hash_lookup,control,22,20000,23740160,1187.008000000
percpu_hash,hash_lookup,real-minus-control,22,20000,0,27.606689600
percpu_hash,hash_update,real,22,20000,1336965600,66848.280000000
percpu_hash,hash_update,control,22,20000,19054272,952.713600000
percpu_hash,hash_update,real-minus-control,22,20000,0,65.895566400
array,array_lookup,control,23,20000,23791488,1189.574400000
array,array_lookup,real,23,20000,52846592,2642.329600000
array,array_lookup,real-minus-control,23,20000,0,1.452755200
array,array_update,control,23,20000,18759200,937.960000000
array,array_update,real,23,20000,237739008,11886.950400000
array,array_update,real-minus-control,23,20000,0,10.948990400
percpu_array,array_lookup,control,23,20000,24509344,1225.467200000
percpu_array,array_lookup,real,23,20000,64742880,3237.144000000
percpu_array,array_lookup,real-minus-control,23,20000,0,2.011676800
percpu_array,array_update,control,23,20000,17278208,863.910400000
percpu_array,array_update,real,23,20000,307769024,15388.451200000
percpu_array,array_update,real-minus-control,23,20000,0,14.524540800
hash,hash_lookup,control,23,20000,23813344,1190.667200000
hash,hash_lookup,real,23,20000,533167456,26658.372800000
hash,hash_lookup,real-minus-control,23,20000,0,25.467705600
hash,hash_update,control,23,20000,17626528,881.326400000
hash,hash_update,real,23,20000,1826178272,91308.913600000
hash,hash_update,real-minus-control,23,20000,0,90.427587200
percpu_hash,hash_lookup,control,23,20000,23767456,1188.372800000
percpu_hash,hash_lookup,real,23,20000,574201568,28710.078400000
percpu_hash,hash_lookup,real-minus-control,23,20000,0,27.521705600
percpu_hash,hash_update,control,23,20000,19039776,951.988800000
percpu_hash,hash_update,real,23,20000,1337668800,66883.440000000
percpu_hash,hash_update,real-minus-control,23,20000,0,65.931451200
array,array_lookup,real,24,20000,52906784,2645.339200000
array,array_lookup,control,24,20000,23813888,1190.694400000
array,array_lookup,real-minus-control,24,20000,0,1.454644800
array,array_update,real,24,20000,237771168,11888.558400000
array,array_update,control,24,20000,18736832,936.841600000
array,array_update,real-minus-control,24,20000,0,10.951716800
percpu_array,array_lookup,real,24,20000,64801728,3240.086400000
percpu_array,array_lookup,control,24,20000,24508864,1225.443200000
percpu_array,array_lookup,real-minus-control,24,20000,0,2.014643200
percpu_array,array_update,real,24,20000,307667296,15383.364800000
percpu_array,array_update,control,24,20000,17267072,863.353600000
percpu_array,array_update,real-minus-control,24,20000,0,14.520011200
hash,hash_lookup,real,24,20000,531138880,26556.944000000
hash,hash_lookup,control,24,20000,23798336,1189.916800000
hash,hash_lookup,real-minus-control,24,20000,0,25.367027200
hash,hash_update,real,24,20000,1825714048,91285.702400000
hash,hash_update,control,24,20000,17662336,883.116800000
hash,hash_update,real-minus-control,24,20000,0,90.402585600
percpu_hash,hash_lookup,real,24,20000,560640544,28032.027200000
percpu_hash,hash_lookup,control,24,20000,23748128,1187.406400000
percpu_hash,hash_lookup,real-minus-control,24,20000,0,26.844620800
percpu_hash,hash_update,real,24,20000,1337742304,66887.115200000
percpu_hash,hash_update,control,24,20000,31512320,1575.616000000
percpu_hash,hash_update,real-minus-control,24,20000,0,65.311499200
array,array_lookup,control,25,20000,23782464,1189.123200000
array,array_lookup,real,25,20000,52825344,2641.267200000
array,array_lookup,real-minus-control,25,20000,0,1.452144000
array,array_update,control,25,20000,18740608,937.030400000
array,array_update,real,25,20000,237732224,11886.611200000
array,array_update,real-minus-control,25,20000,0,10.949580800
percpu_array,array_lookup,control,25,20000,24515456,1225.772800000
percpu_array,array_lookup,real,25,20000,64558080,3227.904000000
percpu_array,array_lookup,real-minus-control,25,20000,0,2.002131200
percpu_array,array_update,control,25,20000,17279136,863.956800000
percpu_array,array_update,real,25,20000,307950688,15397.534400000
percpu_array,array_update,real-minus-control,25,20000,0,14.533577600
hash,hash_lookup,control,25,20000,23783392,1189.169600000
hash,hash_lookup,real,25,20000,532657728,26632.886400000
hash,hash_lookup,real-minus-control,25,20000,0,25.443716800
hash,hash_update,control,25,20000,17640352,882.017600000
hash,hash_update,real,25,20000,1826683200,91334.160000000
hash,hash_update,real-minus-control,25,20000,0,90.452142400
percpu_hash,hash_lookup,control,25,20000,23805664,1190.283200000
percpu_hash,hash_lookup,real,25,20000,560951424,28047.571200000
percpu_hash,hash_lookup,real-minus-control,25,20000,0,26.857288000
percpu_hash,hash_update,control,25,20000,19026912,951.345600000
percpu_hash,hash_update,real,25,20000,1348476416,67423.820800000
percpu_hash,hash_update,real-minus-control,25,20000,0,66.472475200
array,array_lookup,real,26,20000,52834752,2641.737600000
array,array_lookup,control,26,20000,23774720,1188.736000000
array,array_lookup,real-minus-control,26,20000,0,1.453001600
array,array_update,real,26,20000,237742016,11887.100800000
array,array_update,control,26,20000,18733216,936.660800000
array,array_update,real-minus-control,26,20000,0,10.950440000
percpu_array,array_lookup,real,26,20000,64765696,3238.284800000
percpu_array,array_lookup,control,26,20000,24544768,1227.238400000
percpu_array,array_lookup,real-minus-control,26,20000,0,2.011046400
percpu_array,array_update,real,26,20000,307805632,15390.281600000
percpu_array,array_update,control,26,20000,17293376,864.668800000
percpu_array,array_update,real-minus-control,26,20000,0,14.525612800
hash,hash_lookup,real,26,20000,530152608,26507.630400000
hash,hash_lookup,control,26,20000,23789248,1189.462400000
hash,hash_lookup,real-minus-control,26,20000,0,25.318168000
hash,hash_update,real,26,20000,1826143872,91307.193600000
hash,hash_update,control,26,20000,17653376,882.668800000
hash,hash_update,real-minus-control,26,20000,0,90.424524800
percpu_hash,hash_lookup,real,26,20000,561025664,28051.283200000
percpu_hash,hash_lookup,control,26,20000,23764352,1188.217600000
percpu_hash,hash_lookup,real-minus-control,26,20000,0,26.863065600
percpu_hash,hash_update,real,26,20000,1348761600,67438.080000000
percpu_hash,hash_update,control,26,20000,19030368,951.518400000
percpu_hash,hash_update,real-minus-control,26,20000,0,66.486561600
array,array_lookup,control,27,20000,23794720,1189.736000000
array,array_lookup,real,27,20000,52841760,2642.088000000
array,array_lookup,real-minus-control,27,20000,0,1.452352000
array,array_update,control,27,20000,18783296,939.164800000
array,array_update,real,27,20000,237742304,11887.115200000
array,array_update,real-minus-control,27,20000,0,10.947950400
percpu_array,array_lookup,control,27,20000,24626464,1231.323200000
percpu_array,array_lookup,real,27,20000,64794176,3239.708800000
percpu_array,array_lookup,real-minus-control,27,20000,0,2.008385600
percpu_array,array_update,control,27,20000,17276096,863.804800000
percpu_array,array_update,real,27,20000,307727904,15386.395200000
percpu_array,array_update,real-minus-control,27,20000,0,14.522590400
hash,hash_lookup,control,27,20000,23804320,1190.216000000
hash,hash_lookup,real,27,20000,535781344,26789.067200000
hash,hash_lookup,real-minus-control,27,20000,0,25.598851200
hash,hash_update,control,27,20000,17672384,883.619200000
hash,hash_update,real,27,20000,1826169824,91308.491200000
hash,hash_update,real-minus-control,27,20000,0,90.424872000
percpu_hash,hash_lookup,control,27,20000,23790656,1189.532800000
percpu_hash,hash_lookup,real,27,20000,560548576,28027.428800000
percpu_hash,hash_lookup,real-minus-control,27,20000,0,26.837896000
percpu_hash,hash_update,control,27,20000,18973888,948.694400000
percpu_hash,hash_update,real,27,20000,1336960448,66848.022400000
percpu_hash,hash_update,real-minus-control,27,20000,0,65.899328000
array,array_lookup,real,28,20000,52847008,2642.350400000
array,array_lookup,control,28,20000,23774528,1188.726400000
array,array_lookup,real-minus-control,28,20000,0,1.453624000
array,array_update,real,28,20000,237703264,11885.163200000
array,array_update,control,28,20000,18759008,937.950400000
array,array_update,real-minus-control,28,20000,0,10.947212800
percpu_array,array_lookup,real,28,20000,64547680,3227.384000000
percpu_array,array_lookup,control,28,20000,24521696,1226.084800000
percpu_array,array_lookup,real-minus-control,28,20000,0,2.001299200
percpu_array,array_update,real,28,20000,307560320,15378.016000000
percpu_array,array_update,control,28,20000,17301248,865.062400000
percpu_array,array_update,real-minus-control,28,20000,0,14.512953600
hash,hash_lookup,real,28,20000,533565888,26678.294400000
hash,hash_lookup,control,28,20000,23776992,1188.849600000
hash,hash_lookup,real-minus-control,28,20000,0,25.489444800
hash,hash_update,real,28,20000,1826342176,91317.108800000
hash,hash_update,control,28,20000,17622464,881.123200000
hash,hash_update,real-minus-control,28,20000,0,90.435985600
percpu_hash,hash_lookup,real,28,20000,559691584,27984.579200000
percpu_hash,hash_lookup,control,28,20000,23756128,1187.806400000
percpu_hash,hash_lookup,real-minus-control,28,20000,0,26.796772800
percpu_hash,hash_update,real,28,20000,1336943136,66847.156800000
percpu_hash,hash_update,control,28,20000,19049952,952.497600000
percpu_hash,hash_update,real-minus-control,28,20000,0,65.894659200
array,array_lookup,control,29,20000,23813376,1190.668800000
array,array_lookup,real,29,20000,52816000,2640.800000000
array,array_lookup,real-minus-control,29,20000,0,1.450131200
array,array_update,control,29,20000,18777056,938.852800000
array,array_update,real,29,20000,237724192,11886.209600000
array,array_update,real-minus-control,29,20000,0,10.947356800
percpu_array,array_lookup,control,29,20000,24539552,1226.977600000
percpu_array,array_lookup,real,29,20000,64795168,3239.758400000
percpu_array,array_lookup,real-minus-control,29,20000,0,2.012780800
percpu_array,array_update,control,29,20000,17249504,862.475200000
percpu_array,array_update,real,29,20000,307887424,15394.371200000
percpu_array,array_update,real-minus-control,29,20000,0,14.531896000
hash,hash_lookup,control,29,20000,23818944,1190.947200000
hash,hash_lookup,real,29,20000,533003008,26650.150400000
hash,hash_lookup,real-minus-control,29,20000,0,25.459203200
hash,hash_update,control,29,20000,17671968,883.598400000
hash,hash_update,real,29,20000,1825873792,91293.689600000
hash,hash_update,real-minus-control,29,20000,0,90.410091200
percpu_hash,hash_lookup,control,29,20000,23747328,1187.366400000
percpu_hash,hash_lookup,real,29,20000,561498464,28074.923200000
percpu_hash,hash_lookup,real-minus-control,29,20000,0,26.887556800
percpu_hash,hash_update,control,29,20000,19043616,952.180800000
percpu_hash,hash_update,real,29,20000,1336765056,66838.252800000
percpu_hash,hash_update,real-minus-control,29,20000,0,65.886072000
array,array_lookup,real,30,20000,52859104,2642.955200000
array,array_lookup,control,30,20000,23778688,1188.934400000
array,array_lookup,real-minus-control,30,20000,0,1.454020800
array,array_update,real,30,20000,237737344,11886.867200000
array,array_update,control,30,20000,18752736,937.636800000
array,array_update,real-minus-control,30,20000,0,10.949230400
percpu_array,array_lookup,real,30,20000,64752544,3237.627200000
percpu_array,array_lookup,control,30,20000,24532288,1226.614400000
percpu_array,array_lookup,real-minus-control,30,20000,0,2.011012800
percpu_array,array_update,real,30,20000,307823424,15391.171200000
percpu_array,array_update,control,30,20000,17297920,864.896000000
percpu_array,array_update,real-minus-control,30,20000,0,14.526275200
hash,hash_lookup,real,30,20000,533958144,26697.907200000
hash,hash_lookup,control,30,20000,23801920,1190.096000000
hash,hash_lookup,real-minus-control,30,20000,0,25.507811200
hash,hash_update,real,30,20000,1826724640,91336.232000000
hash,hash_update,control,30,20000,17638368,881.918400000
hash,hash_update,real-minus-control,30,20000,0,90.454313600
percpu_hash,hash_lookup,real,30,20000,560911936,28045.596800000
percpu_hash,hash_lookup,control,30,20000,23764736,1188.236800000
percpu_hash,hash_lookup,real-minus-control,30,20000,0,26.857360000
percpu_hash,hash_update,real,30,20000,1336284256,66814.212800000
percpu_hash,hash_update,control,30,20000,19007360,950.368000000
percpu_hash,hash_update,real-minus-control,30,20000,0,65.863844800
array,array_lookup,control,31,20000,23780864,1189.043200000
array,array_lookup,real,31,20000,52825600,2641.280000000
array,array_lookup,real-minus-control,31,20000,0,1.452236800
array,array_update,control,31,20000,18727744,936.387200000
array,array_update,real,31,20000,237761696,11888.084800000
array,array_update,real-minus-control,31,20000,0,10.951697600
percpu_array,array_lookup,control,31,20000,24518656,1225.932800000
percpu_array,array_lookup,real,31,20000,64754560,3237.728000000
percpu_array,array_lookup,real-minus-control,31,20000,0,2.011795200
percpu_array,array_update,control,31,20000,17277664,863.883200000
percpu_array,array_update,real,31,20000,307793600,15389.680000000
percpu_array,array_update,real-minus-control,31,20000,0,14.525796800
hash,hash_lookup,control,31,20000,23783392,1189.169600000
hash,hash_lookup,real,31,20000,532710048,26635.502400000
hash,hash_lookup,real-minus-control,31,20000,0,25.446332800
hash,hash_update,control,31,20000,17654720,882.736000000
hash,hash_update,real,31,20000,1825614272,91280.713600000
hash,hash_update,real-minus-control,31,20000,0,90.397977600
percpu_hash,hash_lookup,control,31,20000,23765920,1188.296000000
percpu_hash,hash_lookup,real,31,20000,559072224,27953.611200000
percpu_hash,hash_lookup,real-minus-control,31,20000,0,26.765315200
percpu_hash,hash_update,control,31,20000,19028416,951.420800000
percpu_hash,hash_update,real,31,20000,1337641664,66882.083200000
percpu_hash,hash_update,real-minus-control,31,20000,0,65.930662400
array,array_lookup,real,32,20000,52874112,2643.705600000
array,array_lookup,control,32,20000,23795648,1189.782400000
array,array_lookup,real-minus-control,32,20000,0,1.453923200
array,array_update,real,32,20000,237765216,11888.260800000
array,array_update,control,32,20000,18742944,937.147200000
array,array_update,real-minus-control,32,20000,0,10.951113600
percpu_array,array_lookup,real,32,20000,64784608,3239.230400000
percpu_array,array_lookup,control,32,20000,24542240,1227.112000000
percpu_array,array_lookup,real-minus-control,32,20000,0,2.012118400
percpu_array,array_update,real,32,20000,307632288,15381.614400000
percpu_array,array_update,control,32,20000,17307712,865.385600000
percpu_array,array_update,real-minus-control,32,20000,0,14.516228800
hash,hash_lookup,real,32,20000,533230720,26661.536000000
hash,hash_lookup,control,32,20000,23810048,1190.502400000
hash,hash_lookup,real-minus-control,32,20000,0,25.471033600
hash,hash_update,real,32,20000,1827354080,91367.704000000
hash,hash_update,control,32,20000,17633184,881.659200000
hash,hash_update,real-minus-control,32,20000,0,90.486044800
percpu_hash,hash_lookup,real,32,20000,561667872,28083.393600000
percpu_hash,hash_lookup,control,32,20000,23768192,1188.409600000
percpu_hash,hash_lookup,real-minus-control,32,20000,0,26.894984000
percpu_hash,hash_update,real,32,20000,1336726656,66836.332800000
percpu_hash,hash_update,control,32,20000,18995776,949.788800000
percpu_hash,hash_update,real-minus-control,32,20000,0,65.886544000
array,array_lookup,control,33,20000,23810784,1190.539200000
array,array_lookup,real,33,20000,52833568,2641.678400000
array,array_lookup,real-minus-control,33,20000,0,1.451139200
array,array_update,control,33,20000,18743328,937.166400000
array,array_update,real,33,20000,237768384,11888.419200000
array,array_update,real-minus-control,33,20000,0,10.951252800
percpu_array,array_lookup,control,33,20000,24552128,1227.606400000
percpu_array,array_lookup,real,33,20000,64788352,3239.417600000
percpu_array,array_lookup,real-minus-control,33,20000,0,2.011811200
percpu_array,array_update,control,33,20000,17277472,863.873600000
percpu_array,array_update,real,33,20000,307863264,15393.163200000
percpu_array,array_update,real-minus-control,33,20000,0,14.529289600
hash,hash_lookup,control,33,20000,23812160,1190.608000000
hash,hash_lookup,real,33,20000,529926016,26496.300800000
hash,hash_lookup,real-minus-control,33,20000,0,25.305692800
hash,hash_update,control,33,20000,17652192,882.609600000
hash,hash_update,real,33,20000,1825725696,91286.284800000
hash,hash_update,real-minus-control,33,20000,0,90.403675200
percpu_hash,hash_lookup,control,33,20000,23799424,1189.971200000
percpu_hash,hash_lookup,real,33,20000,561554720,28077.736000000
percpu_hash,hash_lookup,real-minus-control,33,20000,0,26.887764800
percpu_hash,hash_update,control,33,20000,19007712,950.385600000
percpu_hash,hash_update,real,33,20000,1337312608,66865.630400000
percpu_hash,hash_update,real-minus-control,33,20000,0,65.915244800
array,array_lookup,real,34,20000,52858496,2642.924800000
array,array_lookup,control,34,20000,23767808,1188.390400000
array,array_lookup,real-minus-control,34,20000,0,1.454534400
array,array_update,real,34,20000,237725376,11886.268800000
array,array_update,control,34,20000,18761824,938.091200000
array,array_update,real-minus-control,34,20000,0,10.948177600
percpu_array,array_lookup,real,34,20000,64798240,3239.912000000
percpu_array,array_lookup,control,34,20000,24545120,1227.256000000
percpu_array,array_lookup,real-minus-control,34,20000,0,2.012656000
percpu_array,array_update,real,34,20000,307699392,15384.969600000
percpu_array,array_update,control,34,20000,17288096,864.404800000
percpu_array,array_update,real-minus-control,34,20000,0,14.520564800
hash,hash_lookup,real,34,20000,530351488,26517.574400000
hash,hash_lookup,control,34,20000,23810304,1190.515200000
hash,hash_lookup,real-minus-control,34,20000,0,25.327059200
hash,hash_update,real,34,20000,1826238688,91311.934400000
hash,hash_update,control,34,20000,17647424,882.371200000
hash,hash_update,real-minus-control,34,20000,0,90.429563200
percpu_hash,hash_lookup,real,34,20000,558762816,27938.140800000
percpu_hash,hash_lookup,control,34,20000,23754432,1187.721600000
percpu_hash,hash_lookup,real-minus-control,34,20000,0,26.750419200
percpu_hash,hash_update,real,34,20000,1337687232,66884.361600000
percpu_hash,hash_update,control,34,20000,19014944,950.747200000
percpu_hash,hash_update,real-minus-control,34,20000,0,65.933614400
array,array_lookup,control,35,20000,23798752,1189.937600000
array,array_lookup,real,35,20000,52870528,2643.526400000
array,array_lookup,real-minus-control,35,20000,0,1.453588800
array,array_update,control,35,20000,18750144,937.507200000
array,array_update,real,35,20000,237829376,11891.468800000
array,array_update,real-minus-control,35,20000,0,10.953961600
percpu_array,array_lookup,control,35,20000,24540544,1227.027200000
percpu_array,array_lookup,real,35,20000,64760544,3238.027200000
percpu_array,array_lookup,real-minus-control,35,20000,0,2.011000000
percpu_array,array_update,control,35,20000,17287808,864.390400000
percpu_array,array_update,real,35,20000,308294880,15414.744000000
percpu_array,array_update,real-minus-control,35,20000,0,14.550353600
hash,hash_lookup,control,35,20000,23809024,1190.451200000
hash,hash_lookup,real,35,20000,531824416,26591.220800000
hash,hash_lookup,real-minus-control,35,20000,0,25.400769600
hash,hash_update,control,35,20000,17658816,882.940800000
hash,hash_update,real,35,20000,1826148096,91307.404800000
hash,hash_update,real-minus-control,35,20000,0,90.424464000
percpu_hash,hash_lookup,control,35,20000,23797056,1189.852800000
percpu_hash,hash_lookup,real,35,20000,557910880,27895.544000000
percpu_hash,hash_lookup,real-minus-control,35,20000,0,26.705691200
percpu_hash,hash_update,control,35,20000,19026688,951.334400000
percpu_hash,hash_update,real,35,20000,1336536512,66826.825600000
percpu_hash,hash_update,real-minus-control,35,20000,0,65.875491200
array,array_lookup,real,36,20000,52855136,2642.756800000
array,array_lookup,control,36,20000,23796000,1189.800000000
array,array_lookup,real-minus-control,36,20000,0,1.452956800
array,array_update,real,36,20000,237758688,11887.934400000
array,array_update,control,36,20000,18733920,936.696000000
array,array_update,real-minus-control,36,20000,0,10.951238400
percpu_array,array_lookup,real,36,20000,64798496,3239.924800000
percpu_array,array_lookup,control,36,20000,24525696,1226.284800000
percpu_array,array_lookup,real-minus-control,36,20000,0,2.013640000
percpu_array,array_update,real,36,20000,307733088,15386.654400000
percpu_array,array_update,control,36,20000,17293792,864.689600000
percpu_array,array_update,real-minus-control,36,20000,0,14.521964800
hash,hash_lookup,real,36,20000,530067008,26503.350400000
hash,hash_lookup,control,36,20000,23763296,1188.164800000
hash,hash_lookup,real-minus-control,36,20000,0,25.315185600
hash,hash_update,real,36,20000,1825518496,91275.924800000
hash,hash_update,control,36,20000,17634944,881.747200000
hash,hash_update,real-minus-control,36,20000,0,90.394177600
percpu_hash,hash_lookup,real,36,20000,560134016,28006.700800000
percpu_hash,hash_lookup,control,36,20000,23767968,1188.398400000
percpu_hash,hash_lookup,real-minus-control,36,20000,0,26.818302400
percpu_hash,hash_update,real,36,20000,1337349376,66867.468800000
percpu_hash,hash_update,control,36,20000,19002656,950.132800000
percpu_hash,hash_update,real-minus-control,36,20000,0,65.917336000
array,array_lookup,control,37,20000,23782720,1189.136000000
array,array_lookup,real,37,20000,52906304,2645.315200000
array,array_lookup,real-minus-control,37,20000,0,1.456179200
array,array_update,control,37,20000,18753920,937.696000000
array,array_update,real,37,20000,237884960,11894.248000000
array,array_update,real-minus-control,37,20000,0,10.956552000
percpu_array,array_lookup,control,37,20000,24529888,1226.494400000
percpu_array,array_lookup,real,37,20000,64813600,3240.680000000
percpu_array,array_lookup,real-minus-control,37,20000,0,2.014185600
percpu_array,array_update,control,37,20000,17312800,865.640000000
percpu_array,array_update,real,37,20000,307846976,15392.348800000
percpu_array,array_update,real-minus-control,37,20000,0,14.526708800
hash,hash_lookup,control,37,20000,23776032,1188.801600000
hash,hash_lookup,real,37,20000,531119136,26555.956800000
hash,hash_lookup,real-minus-control,37,20000,0,25.367155200
hash,hash_update,control,37,20000,17664480,883.224000000
hash,hash_update,real,37,20000,1826003936,91300.196800000
hash,hash_update,real-minus-control,37,20000,0,90.416972800
percpu_hash,hash_lookup,control,37,20000,23785536,1189.276800000
percpu_hash,hash_lookup,real,37,20000,559719360,27985.968000000
percpu_hash,hash_lookup,real-minus-control,37,20000,0,26.796691200
percpu_hash,hash_update,control,37,20000,19020896,951.044800000
percpu_hash,hash_update,real,37,20000,1338334112,66916.705600000
percpu_hash,hash_update,real-minus-control,37,20000,0,65.965660800
array,array_lookup,real,38,20000,52874304,2643.715200000
array,array_lookup,control,38,20000,23811904,1190.595200000
array,array_lookup,real-minus-control,38,20000,0,1.453120000
array,array_update,real,38,20000,237800288,11890.014400000
array,array_update,control,38,20000,18734688,936.734400000
array,array_update,real-minus-control,38,20000,0,10.953280000
percpu_array,array_lookup,real,38,20000,64826720,3241.336000000
percpu_array,array_lookup,control,38,20000,24527296,1226.364800000
percpu_array,array_lookup,real-minus-control,38,20000,0,2.014971200
percpu_array,array_update,real,38,20000,307845824,15392.291200000
percpu_array,array_update,control,38,20000,17292768,864.638400000
percpu_array,array_update,real-minus-control,38,20000,0,14.527652800
hash,hash_lookup,real,38,20000,532246432,26612.321600000
hash,hash_lookup,control,38,20000,23783840,1189.192000000
hash,hash_lookup,real-minus-control,38,20000,0,25.423129600
hash,hash_update,real,38,20000,1825924672,91296.233600000
hash,hash_update,control,38,20000,17639904,881.995200000
hash,hash_update,real-minus-control,38,20000,0,90.414238400
percpu_hash,hash_lookup,real,38,20000,563644864,28182.243200000
percpu_hash,hash_lookup,control,38,20000,23756736,1187.836800000
percpu_hash,hash_lookup,real-minus-control,38,20000,0,26.994406400
percpu_hash,hash_update,real,38,20000,1337156832,66857.841600000
percpu_hash,hash_update,control,38,20000,19039680,951.984000000
percpu_hash,hash_update,real-minus-control,38,20000,0,65.905857600
array,array_lookup,control,39,20000,23811488,1190.574400000
array,array_lookup,real,39,20000,52861024,2643.051200000
array,array_lookup,real-minus-control,39,20000,0,1.452476800
array,array_update,control,39,20000,18738336,936.916800000
array,array_update,real,39,20000,237751808,11887.590400000
array,array_update,real-minus-control,39,20000,0,10.950673600
percpu_array,array_lookup,control,39,20000,24539904,1226.995200000
percpu_array,array_lookup,real,39,20000,64803168,3240.158400000
percpu_array,array_lookup,real-minus-control,39,20000,0,2.013163200
percpu_array,array_update,control,39,20000,17296480,864.824000000
percpu_array,array_update,real,39,20000,307880224,15394.011200000
percpu_array,array_update,real-minus-control,39,20000,0,14.529187200
hash,hash_lookup,control,39,20000,23767072,1188.353600000
hash,hash_lookup,real,39,20000,535003360,26750.168000000
hash,hash_lookup,real-minus-control,39,20000,0,25.561814400
hash,hash_update,control,39,20000,17667072,883.353600000
hash,hash_update,real,39,20000,1826767968,91338.398400000
hash,hash_update,real-minus-control,39,20000,0,90.455044800
percpu_hash,hash_lookup,control,39,20000,23759552,1187.977600000
percpu_hash,hash_lookup,real,39,20000,561753120,28087.656000000
percpu_hash,hash_lookup,real-minus-control,39,20000,0,26.899678400
percpu_hash,hash_update,control,39,20000,19052384,952.619200000
percpu_hash,hash_update,real,39,20000,1337541056,66877.052800000
percpu_hash,hash_update,real-minus-control,39,20000,0,65.924433600
array,array_lookup,real,40,20000,52871072,2643.553600000
array,array_lookup,control,40,20000,23780064,1189.003200000
array,array_lookup,real-minus-control,40,20000,0,1.454550400
array,array_update,real,40,20000,237739264,11886.963200000
array,array_update,control,40,20000,18739840,936.992000000
array,array_update,real-minus-control,40,20000,0,10.949971200
percpu_array,array_lookup,real,40,20000,64826080,3241.304000000
percpu_array,array_lookup,control,40,20000,24517024,1225.851200000
percpu_array,array_lookup,real-minus-control,40,20000,0,2.015452800
percpu_array,array_update,real,40,20000,307784864,15389.243200000
percpu_array,array_update,control,40,20000,17294528,864.726400000
percpu_array,array_update,real-minus-control,40,20000,0,14.524516800
hash,hash_lookup,real,40,20000,530219808,26510.990400000
hash,hash_lookup,control,40,20000,23817376,1190.868800000
hash,hash_lookup,real-minus-control,40,20000,0,25.320121600
hash,hash_update,real,40,20000,1826536992,91326.849600000
hash,hash_update,control,40,20000,17641920,882.096000000
hash,hash_update,real-minus-control,40,20000,0,90.444753600
percpu_hash,hash_lookup,real,40,20000,561252512,28062.625600000
percpu_hash,hash_lookup,control,40,20000,23765184,1188.259200000
percpu_hash,hash_lookup,real-minus-control,40,20000,0,26.874366400
percpu_hash,hash_update,real,40,20000,1337057664,66852.883200000
percpu_hash,hash_update,control,40,20000,19034048,951.702400000
percpu_hash,hash_update,real-minus-control,40,20000,0,65.901180800
array,array_lookup,control,41,20000,23763648,1188.182400000
array,array_lookup,real,41,20000,52872768,2643.638400000
array,array_lookup,real-minus-control,41,20000,0,1.455456000
array,array_update,control,41,20000,18757824,937.891200000
array,array_update,real,41,20000,237736256,11886.812800000
array,array_update,real-minus-control,41,20000,0,10.948921600
percpu_array,array_lookup,control,41,20000,24535136,1226.756800000
percpu_array,array_lookup,real,41,20000,64753792,3237.689600000
percpu_array,array_lookup,real-minus-control,41,20000,0,2.010932800
percpu_array,array_update,control,41,20000,17288256,864.412800000
percpu_array,array_update,real,41,20000,307822528,15391.126400000
